timestamp,service_name,breaching_metric,cpu_percent_avg5,memory_percent_avg5,http_5xx_rate_avg5,db_conn_pool_wait_avg5,request_latency_p99_avg5,incident_signature,incident_id
2026-03-10T00:00:00+00:00,payment-api,memory_percent,83.55,85.27,3.79,25.77,390.84,memory_leak_progressive,INC-1055
2026-03-24T07:00:00+00:00,auth-service,memory_percent,82.08,97.45,6.97,59.4,687.22,memory_leak_progressive,INC-1446
2026-04-03T21:00:00+00:00,inventory-api,http_5xx_rate,25.82,38.65,0.27,8.3,144.61,normal_noisy,INC-5497
2026-04-01T10:00:00+00:00,payment-api,request_latency_p99,58.59,94.37,0.12,51.48,102.44,memory_leak_progressive,INC-1375
2026-03-15T01:00:00+00:00,payment-api,cpu_percent,38.94,60.19,1.95,18.87,56.94,normal_noisy,INC-5495
2026-04-03T00:00:00+00:00,auth-service,memory_percent,82.8,71.95,20.47,164.59,1341.32,cascade_failure,INC-3070
2026-03-12T05:00:00+00:00,payment-api,cpu_percent,27.45,28.72,0.78,8.37,131.44,normal_noisy,INC-5169
2026-03-17T02:00:00+00:00,payment-api,http_5xx_rate,8.87,41.44,1.84,14.83,117.65,normal_noisy,INC-5128
2026-03-29T20:00:00+00:00,notification-svc,db_conn_pool_wait_ms,70.91,75.94,40.59,261.87,885.04,cascade_failure,INC-3054
2026-04-05T18:00:00+00:00,order-service,http_5xx_rate,34.07,68.37,21.31,211.29,695.51,db_pool_exhaustion,INC-0121
2026-03-21T17:00:00+00:00,auth-service,cpu_percent,91.32,57.88,0.2,5.72,78.72,normal_noisy,INC-5160
2026-03-12T18:00:00+00:00,inventory-api,cpu_percent,57.79,87.53,3.64,46.37,241.73,memory_leak_progressive,INC-1310
2026-03-19T02:00:00+00:00,notification-svc,request_latency_p99,42.91,45.71,39.26,57.52,1539.06,network_partition,INC-4187
2026-03-18T00:00:00+00:00,order-service,http_5xx_rate,66.9,62.79,54.77,279.09,1131.48,cascade_failure,INC-3119
2026-03-13T11:00:00+00:00,payment-api,db_conn_pool_wait_ms,52.68,39.39,18.71,214.07,626.24,db_pool_exhaustion,INC-0314
2026-04-04T16:00:00+00:00,inventory-api,memory_percent,79.15,92.76,33.38,329.94,2766.08,cascade_failure,INC-3063
2026-03-22T13:00:00+00:00,payment-api,request_latency_p99,20.08,65.52,25.29,360.11,549.56,db_pool_exhaustion,INC-0234
2026-03-20T03:00:00+00:00,notification-svc,memory_percent,46.86,94.39,4.59,46.98,660.93,memory_leak_progressive,INC-1008
2026-03-30T05:00:00+00:00,order-service,request_latency_p99,93.29,70.31,2.61,8.69,152.7,cpu_saturation_burst,INC-2337
2026-03-19T15:00:00+00:00,order-service,cpu_percent,96.42,74.9,0.41,18.33,73.28,cpu_saturation_burst,INC-2386
2026-03-26T15:00:00+00:00,inventory-api,http_5xx_rate,47.92,69.34,15.48,341.73,714.58,db_pool_exhaustion,INC-0112
2026-04-02T13:00:00+00:00,auth-service,db_conn_pool_wait_ms,72.28,80.6,48.89,375.91,828.67,cascade_failure,INC-3079
2026-04-07T03:00:00+00:00,notification-svc,db_conn_pool_wait_ms,40.44,40.69,10.55,352.74,313.91,db_pool_exhaustion,INC-0411
2026-04-02T13:00:00+00:00,order-service,request_latency_p99,22.29,59.19,23.86,430.84,297.79,db_pool_exhaustion,INC-0219
2026-03-11T03:00:00+00:00,auth-service,request_latency_p99,9.09,40.27,47.63,12.6,2940.88,network_partition,INC-4115
2026-03-16T13:00:00+00:00,notification-svc,request_latency_p99,93.74,45.25,9.27,77.51,823.4,cpu_saturation_burst,INC-2308
2026-03-14T05:00:00+00:00,payment-api,cpu_percent,97.15,41.03,9.7,75.76,991.03,cpu_saturation_burst,INC-2081
2026-04-06T14:00:00+00:00,order-service,cpu_percent,57.92,85.67,6.75,29.5,560.35,memory_leak_progressive,INC-1260
2026-03-23T10:00:00+00:00,inventory-api,memory_percent,44.42,76.12,3.22,15.02,500.88,memory_leak_progressive,INC-1412
2026-03-29T05:00:00+00:00,order-service,cpu_percent,55.52,80.32,7.69,58.5,490.14,memory_leak_progressive,INC-1308
2026-03-21T03:00:00+00:00,order-service,request_latency_p99,47.81,49.88,16.98,441.57,226.48,db_pool_exhaustion,INC-0440
2026-04-07T02:00:00+00:00,inventory-api,memory_percent,29.19,85.5,3.53,16.67,384.56,memory_leak_progressive,INC-1045
2026-04-01T00:00:00+00:00,auth-service,http_5xx_rate,11.51,62.63,9.41,269.14,251.81,db_pool_exhaustion,INC-0486
2026-03-19T03:00:00+00:00,auth-service,request_latency_p99,34.51,38.25,46.45,15.37,107.08,network_partition,INC-4476
2026-04-03T00:00:00+00:00,order-service,http_5xx_rate,58.4,32.3,28.07,362.19,767.81,db_pool_exhaustion,INC-0388
2026-03-24T11:00:00+00:00,payment-api,memory_percent,14.9,46.85,0.89,346.96,75.25,normal_noisy,INC-5417
2026-03-27T00:00:00+00:00,inventory-api,cpu_percent,90.96,63.49,28.56,21.23,500.91,cpu_saturation_burst,INC-2193
2026-04-06T13:00:00+00:00,payment-api,http_5xx_rate,90.74,72.64,29.93,31.91,1662.41,cpu_saturation_burst,INC-2231
2026-03-12T06:00:00+00:00,auth-service,cpu_percent,86.51,41.51,34.16,35.67,973.65,cpu_saturation_burst,INC-2211
2026-03-23T06:00:00+00:00,auth-service,cpu_percent,95.07,60.34,19.11,63.18,1948.32,cpu_saturation_burst,INC-2274
2026-03-17T11:00:00+00:00,order-service,cpu_percent,75.71,93.44,55.47,417.74,1171.27,cascade_failure,INC-3440
2026-03-22T18:00:00+00:00,inventory-api,request_latency_p99,25.71,63.21,31.77,56.64,2160.29,network_partition,INC-4304
2026-03-25T14:00:00+00:00,order-service,cpu_percent,70.5,82.88,5.94,32.25,474.54,memory_leak_progressive,INC-1431
2026-03-24T08:00:00+00:00,inventory-api,http_5xx_rate,43.9,63.84,6.01,244.31,649.63,db_pool_exhaustion,INC-0136
2026-03-25T16:00:00+00:00,order-service,request_latency_p99,97.06,80.43,21.35,353.94,2211.52,cascade_failure,INC-3281
2026-03-13T12:00:00+00:00,notification-svc,http_5xx_rate,38.09,35.16,25.28,59.51,2487.57,network_partition,INC-4168
2026-03-29T09:00:00+00:00,auth-service,request_latency_p99,88.78,62.47,21.82,45.68,2149.44,cpu_saturation_burst,INC-2498
2026-03-30T04:00:00+00:00,notification-svc,request_latency_p99,17.79,60.29,48.33,25.7,1510.96,network_partition,INC-4257
2026-03-24T07:00:00+00:00,inventory-api,request_latency_p99,34.85,31.32,10.63,246.67,924.01,db_pool_exhaustion,INC-0367
2026-03-23T12:00:00+00:00,order-service,http_5xx_rate,27.22,32.0,39.55,20.32,2244.24,network_partition,INC-4025
2026-03-28T14:00:00+00:00,payment-api,memory_percent,19.55,18.85,1.89,3.31,139.53,normal_noisy,INC-5398
2026-04-03T19:00:00+00:00,order-service,http_5xx_rate,34.43,56.51,28.89,275.24,486.45,db_pool_exhaustion,INC-0030
2026-03-14T17:00:00+00:00,notification-svc,http_5xx_rate,22.35,33.96,1.8,215.52,344.11,normal_noisy,INC-5002
2026-03-10T13:00:00+00:00,order-service,memory_percent,34.39,43.86,1.4,16.04,50.2,normal_noisy,INC-5469
2026-03-24T16:00:00+00:00,inventory-api,http_5xx_rate,99.38,33.62,34.13,58.5,2143.31,cpu_saturation_burst,INC-2048
2026-03-25T14:00:00+00:00,notification-svc,cpu_percent,44.4,35.79,0.09,141.78,142.31,normal_noisy,INC-5388
2026-03-25T18:00:00+00:00,auth-service,request_latency_p99,98.87,69.97,8.73,66.0,1954.35,cpu_saturation_burst,INC-2422
2026-03-20T08:00:00+00:00,notification-svc,cpu_percent,96.12,36.22,8.91,35.0,1422.11,cpu_saturation_burst,INC-2489
2026-03-26T08:00:00+00:00,auth-service,http_5xx_rate,42.58,64.86,20.86,89.69,629.03,db_pool_exhaustion,INC-0184
2026-03-31T04:00:00+00:00,auth-service,http_5xx_rate,88.74,26.06,25.3,67.48,1740.01,cpu_saturation_burst,INC-2135
2026-03-22T07:00:00+00:00,notification-svc,request_latency_p99,57.17,35.08,24.89,181.06,745.68,db_pool_exhaustion,INC-0189
2026-03-28T09:00:00+00:00,payment-api,http_5xx_rate,16.19,37.45,13.29,288.46,270.23,db_pool_exhaustion,INC-0421
2026-03-18T21:00:00+00:00,auth-service,request_latency_p99,53.31,53.57,13.97,225.82,608.67,db_pool_exhaustion,INC-0171
2026-03-14T11:00:00+00:00,auth-service,http_5xx_rate,97.36,56.61,1.18,9.85,220.26,cpu_saturation_burst,INC-2378
2026-04-06T09:00:00+00:00,inventory-api,db_conn_pool_wait_ms,11.75,69.63,24.56,200.25,1137.57,db_pool_exhaustion,INC-0461
2026-03-28T15:00:00+00:00,order-service,request_latency_p99,50.22,51.31,20.82,158.31,488.16,db_pool_exhaustion,INC-0044
2026-03-18T09:00:00+00:00,auth-service,db_conn_pool_wait_ms,52.67,41.96,19.76,121.76,596.94,db_pool_exhaustion,INC-0088
2026-03-17T05:00:00+00:00,order-service,cpu_percent,86.44,29.97,1.59,9.18,101.68,cpu_saturation_burst,INC-2323
2026-03-30T08:00:00+00:00,auth-service,http_5xx_rate,99.55,67.56,39.26,135.89,2306.58,cascade_failure,INC-3241
2026-03-28T03:00:00+00:00,notification-svc,request_latency_p99,31.88,88.64,5.83,34.17,240.28,memory_leak_progressive,INC-1206
2026-03-08T14:00:00+00:00,inventory-api,memory_percent,39.91,87.01,0.55,9.38,421.5,memory_leak_progressive,INC-1404
2026-04-05T07:00:00+00:00,notification-svc,request_latency_p99,15.41,39.61,11.85,209.89,232.81,db_pool_exhaustion,INC-0283
2026-03-20T11:00:00+00:00,notification-svc,http_5xx_rate,20.13,32.74,32.5,28.45,33.53,network_partition,INC-4459
2026-04-03T19:00:00+00:00,payment-api,request_latency_p99,17.8,86.63,5.48,14.14,548.8,memory_leak_progressive,INC-1194
2026-03-20T07:00:00+00:00,inventory-api,request_latency_p99,12.39,47.81,54.14,23.34,111.92,network_partition,INC-4090
2026-03-20T13:00:00+00:00,notification-svc,http_5xx_rate,10.96,39.24,31.78,39.99,2363.72,network_partition,INC-4067
2026-03-17T04:00:00+00:00,auth-service,db_conn_pool_wait_ms,40.52,61.07,25.26,361.0,911.71,db_pool_exhaustion,INC-0258
2026-03-17T19:00:00+00:00,auth-service,http_5xx_rate,26.41,26.63,1.13,7.73,528.07,normal_noisy,INC-5145
2026-03-23T09:00:00+00:00,auth-service,http_5xx_rate,23.66,33.1,1.7,7.62,45.57,normal_noisy,INC-5095
2026-03-15T12:00:00+00:00,inventory-api,http_5xx_rate,36.01,42.67,26.48,48.25,39.4,network_partition,INC-4443
2026-03-15T19:00:00+00:00,auth-service,cpu_percent,32.94,25.29,1.67,4.43,94.06,normal_noisy,INC-5384
2026-03-13T04:00:00+00:00,auth-service,request_latency_p99,89.54,62.92,1.61,7.02,168.59,cpu_saturation_burst,INC-2217
2026-03-24T03:00:00+00:00,notification-svc,cpu_percent,89.78,66.59,0.77,18.04,163.59,cpu_saturation_burst,INC-2042
2026-03-19T15:00:00+00:00,payment-api,request_latency_p99,33.82,60.01,36.71,30.78,116.03,network_partition,INC-4454
2026-03-14T19:00:00+00:00,auth-service,db_conn_pool_wait_ms,15.59,63.3,9.41,159.61,623.5,db_pool_exhaustion,INC-0150
2026-03-26T04:00:00+00:00,notification-svc,memory_percent,69.56,85.51,21.77,314.02,2728.41,cascade_failure,INC-3237
2026-04-03T08:00:00+00:00,notification-svc,http_5xx_rate,31.95,55.57,56.66,13.0,72.01,network_partition,INC-4359
2026-03-25T00:00:00+00:00,notification-svc,http_5xx_rate,14.18,59.32,58.84,15.3,1365.96,network_partition,INC-4393
2026-04-03T04:00:00+00:00,auth-service,http_5xx_rate,25.66,50.15,38.66,20.66,2315.9,network_partition,INC-4442
2026-03-21T16:00:00+00:00,auth-service,http_5xx_rate,28.69,62.03,27.81,20.26,2697.69,network_partition,INC-4113
2026-03-21T08:00:00+00:00,inventory-api,http_5xx_rate,38.19,35.69,44.56,57.13,108.31,network_partition,INC-4418
2026-03-23T14:00:00+00:00,auth-service,db_conn_pool_wait_ms,46.31,48.44,21.5,118.3,799.7,db_pool_exhaustion,INC-0135
2026-04-02T12:00:00+00:00,auth-service,request_latency_p99,8.44,18.39,1.12,5.63,63.76,normal_noisy,INC-5431
2026-03-27T18:00:00+00:00,auth-service,request_latency_p99,65.37,87.86,7.32,23.89,547.26,memory_leak_progressive,INC-1332
2026-03-20T02:00:00+00:00,auth-service,http_5xx_rate,93.76,73.23,53.9,332.11,1486.86,cascade_failure,INC-3301
2026-04-03T01:00:00+00:00,inventory-api,http_5xx_rate,34.54,38.24,0.16,19.55,138.84,normal_noisy,INC-5430
2026-04-04T02:00:00+00:00,inventory-api,http_5xx_rate,13.82,33.34,1.19,264.4,475.3,normal_noisy,INC-5489
2026-03-18T05:00:00+00:00,payment-api,http_5xx_rate,84.76,82.75,57.46,327.69,1883.35,cascade_failure,INC-3399
2026-03-30T13:00:00+00:00,auth-service,memory_percent,40.46,92.91,7.57,16.07,197.72,memory_leak_progressive,INC-1365
2026-04-05T09:00:00+00:00,order-service,request_latency_p99,83.82,90.07,3.48,40.03,188.78,memory_leak_progressive,INC-1029
2026-03-11T20:00:00+00:00,payment-api,http_5xx_rate,9.62,39.2,22.25,22.3,135.57,network_partition,INC-4220
2026-03-14T21:00:00+00:00,notification-svc,db_conn_pool_wait_ms,42.4,49.34,15.98,248.71,312.12,db_pool_exhaustion,INC-0431
2026-04-03T00:00:00+00:00,order-service,memory_percent,14.01,49.34,1.39,11.86,70.46,normal_noisy,INC-5244
2026-03-17T09:00:00+00:00,payment-api,http_5xx_rate,72.94,84.48,41.51,357.45,2621.24,cascade_failure,INC-3245
2026-04-03T04:00:00+00:00,payment-api,cpu_percent,80.98,95.85,5.51,34.77,234.03,memory_leak_progressive,INC-1111
2026-03-17T20:00:00+00:00,notification-svc,cpu_percent,24.93,93.29,5.41,46.48,637.91,memory_leak_progressive,INC-1450
2026-03-26T16:00:00+00:00,notification-svc,memory_percent,25.12,51.43,0.78,14.66,120.18,normal_noisy,INC-5312
2026-03-13T03:00:00+00:00,inventory-api,request_latency_p99,41.96,61.32,10.27,240.49,1117.4,db_pool_exhaustion,INC-0222
2026-03-31T02:00:00+00:00,inventory-api,http_5xx_rate,73.09,75.74,54.29,202.33,2589.17,cascade_failure,INC-3416
2026-03-28T21:00:00+00:00,payment-api,http_5xx_rate,16.84,35.73,27.12,56.77,60.07,network_partition,INC-4412
2026-03-21T13:00:00+00:00,notification-svc,request_latency_p99,85.21,22.19,1.14,9.35,110.62,cpu_saturation_burst,INC-2037
2026-03-22T09:00:00+00:00,payment-api,http_5xx_rate,23.31,34.65,0.1,6.94,56.86,normal_noisy,INC-5146
2026-03-28T18:00:00+00:00,payment-api,memory_percent,54.78,86.96,2.62,38.01,600.12,memory_leak_progressive,INC-1433
2026-04-07T09:00:00+00:00,payment-api,request_latency_p99,41.44,37.46,1.59,17.71,88.39,normal_noisy,INC-5056
2026-04-02T12:00:00+00:00,order-service,http_5xx_rate,38.13,60.22,11.44,253.63,1026.79,db_pool_exhaustion,INC-0174
2026-03-23T06:00:00+00:00,payment-api,memory_percent,58.22,75.82,0.17,33.55,392.22,memory_leak_progressive,INC-1066
2026-04-05T19:00:00+00:00,payment-api,db_conn_pool_wait_ms,90.82,73.48,43.15,341.27,1778.62,cascade_failure,INC-3461
2026-04-07T10:00:00+00:00,payment-api,cpu_percent,19.32,96.42,2.13,22.05,741.94,memory_leak_progressive,INC-1313
2026-03-28T04:00:00+00:00,auth-service,memory_percent,35.66,25.18,6.63,15.85,148.91,normal_noisy,INC-5188
2026-03-20T11:00:00+00:00,order-service,request_latency_p99,17.85,97.92,2.8,24.02,700.45,memory_leak_progressive,INC-1459
2026-03-16T15:00:00+00:00,payment-api,memory_percent,52.79,91.58,5.45,29.52,515.48,memory_leak_progressive,INC-1028
2026-03-16T05:00:00+00:00,order-service,cpu_percent,89.88,67.68,25.71,67.87,1014.31,cpu_saturation_burst,INC-2414
2026-03-31T17:00:00+00:00,payment-api,cpu_percent,92.41,78.36,34.05,333.89,1145.86,cascade_failure,INC-3112
2026-03-11T10:00:00+00:00,auth-service,http_5xx_rate,56.46,69.24,6.06,358.09,644.94,db_pool_exhaustion,INC-0273
2026-03-27T09:00:00+00:00,auth-service,request_latency_p99,80.61,87.28,3.1,40.23,497.67,memory_leak_progressive,INC-1427
2026-03-24T08:00:00+00:00,auth-service,request_latency_p99,85.31,89.46,43.98,152.12,839.96,cascade_failure,INC-3240
2026-03-19T15:00:00+00:00,order-service,cpu_percent,48.52,78.22,6.94,59.36,366.27,memory_leak_progressive,INC-1348
2026-03-28T09:00:00+00:00,order-service,request_latency_p99,66.95,83.35,1.84,29.73,239.62,memory_leak_progressive,INC-1453
2026-04-03T09:00:00+00:00,payment-api,request_latency_p99,79.67,87.23,40.29,426.06,1322.02,cascade_failure,INC-3121
2026-03-12T09:00:00+00:00,inventory-api,request_latency_p99,14.04,53.41,0.08,12.83,120.11,normal_noisy,INC-5500
2026-03-24T01:00:00+00:00,inventory-api,http_5xx_rate,26.2,58.41,25.35,10.47,1984.82,network_partition,INC-4316
2026-04-06T12:00:00+00:00,payment-api,db_conn_pool_wait_ms,98.89,87.82,29.78,322.22,2145.01,cascade_failure,INC-3413
2026-04-04T17:00:00+00:00,payment-api,http_5xx_rate,96.6,33.24,0.62,202.61,112.46,normal_noisy,INC-5094
2026-03-16T01:00:00+00:00,inventory-api,http_5xx_rate,33.79,32.83,41.28,13.23,2169.56,network_partition,INC-4032
2026-03-21T21:00:00+00:00,auth-service,cpu_percent,86.18,27.68,2.62,9.21,201.16,cpu_saturation_burst,INC-2101
2026-03-29T21:00:00+00:00,payment-api,http_5xx_rate,96.15,30.33,26.84,46.3,572.91,cpu_saturation_burst,INC-2293
2026-04-07T08:00:00+00:00,payment-api,cpu_percent,96.27,47.71,0.63,3.24,71.53,normal_noisy,INC-5376
2026-03-25T05:00:00+00:00,payment-api,http_5xx_rate,57.43,53.07,25.15,280.98,370.34,db_pool_exhaustion,INC-0169
2026-03-22T00:00:00+00:00,notification-svc,request_latency_p99,29.65,61.55,29.02,57.93,2669.22,network_partition,INC-4377
2026-03-17T14:00:00+00:00,payment-api,http_5xx_rate,91.92,70.76,0.79,6.15,129.35,cpu_saturation_burst,INC-2468
2026-03-20T21:00:00+00:00,order-service,http_5xx_rate,37.04,59.5,0.29,3.71,117.73,normal_noisy,INC-5267
2026-04-06T19:00:00+00:00,inventory-api,cpu_percent,88.56,39.2,2.68,4.58,196.1,cpu_saturation_burst,INC-2399
2026-04-01T06:00:00+00:00,order-service,http_5xx_rate,86.98,58.09,33.36,49.46,1611.1,cpu_saturation_burst,INC-2229
2026-03-20T17:00:00+00:00,auth-service,request_latency_p99,14.17,32.88,42.26,16.76,43.65,network_partition,INC-4235
2026-03-28T21:00:00+00:00,auth-service,http_5xx_rate,86.1,93.77,30.5,421.67,1397.18,cascade_failure,INC-3239
2026-03-13T09:00:00+00:00,payment-api,db_conn_pool_wait_ms,53.48,57.94,21.85,175.7,725.09,db_pool_exhaustion,INC-0368
2026-03-15T06:00:00+00:00,notification-svc,http_5xx_rate,17.05,50.09,29.49,24.28,1077.62,network_partition,INC-4276
2026-03-29T04:00:00+00:00,order-service,request_latency_p99,23.5,86.8,1.35,31.96,123.89,memory_leak_progressive,INC-1368
2026-03-26T18:00:00+00:00,inventory-api,http_5xx_rate,89.21,63.77,8.13,21.38,2141.44,cpu_saturation_burst,INC-2303
2026-03-11T21:00:00+00:00,order-service,request_latency_p99,33.22,38.37,25.57,307.15,398.38,db_pool_exhaustion,INC-0352
2026-03-19T23:00:00+00:00,order-service,http_5xx_rate,13.4,54.56,45.27,33.25,1802.48,network_partition,INC-4395
2026-03-08T16:00:00+00:00,payment-api,request_latency_p99,30.94,58.92,1.93,222.38,44.69,normal_noisy,INC-5004
2026-03-17T14:00:00+00:00,order-service,memory_percent,69.7,62.98,4.54,37.73,721.94,memory_leak_progressive,INC-1480
2026-03-11T18:00:00+00:00,order-service,cpu_percent,79.83,61.24,43.53,250.89,2886.82,cascade_failure,INC-3348
2026-03-31T21:00:00+00:00,payment-api,http_5xx_rate,21.12,33.11,44.98,34.79,112.48,network_partition,INC-4371
2026-03-16T15:00:00+00:00,notification-svc,db_conn_pool_wait_ms,49.79,47.65,10.28,381.18,388.96,db_pool_exhaustion,INC-0499
2026-03-18T07:00:00+00:00,notification-svc,request_latency_p99,68.72,77.2,48.02,233.11,2712.28,cascade_failure,INC-3129
2026-03-17T03:00:00+00:00,auth-service,db_conn_pool_wait_ms,59.74,64.92,27.25,411.96,514.35,db_pool_exhaustion,INC-0211
2026-03-20T17:00:00+00:00,inventory-api,http_5xx_rate,37.37,56.93,26.67,11.16,48.15,network_partition,INC-4471
2026-03-10T03:00:00+00:00,order-service,cpu_percent,46.26,95.09,1.31,46.9,737.04,memory_leak_progressive,INC-1102
2026-03-27T22:00:00+00:00,auth-service,request_latency_p99,14.69,46.49,26.89,446.66,484.05,db_pool_exhaustion,INC-0228
2026-03-22T15:00:00+00:00,auth-service,http_5xx_rate,52.22,37.0,24.12,223.28,560.57,db_pool_exhaustion,INC-0366
2026-03-30T01:00:00+00:00,order-service,request_latency_p99,40.57,82.26,3.73,24.62,128.71,memory_leak_progressive,INC-1082
2026-03-14T08:00:00+00:00,order-service,memory_percent,17.31,20.32,1.5,3.95,114.31,normal_noisy,INC-5356
2026-04-03T03:00:00+00:00,auth-service,http_5xx_rate,44.93,52.53,36.3,9.03,1663.07,network_partition,INC-4179
2026-03-29T13:00:00+00:00,auth-service,http_5xx_rate,23.41,35.5,23.76,36.5,1352.66,network_partition,INC-4019
2026-03-28T06:00:00+00:00,payment-api,memory_percent,66.86,93.32,3.72,37.23,135.83,memory_leak_progressive,INC-1360
2026-03-19T01:00:00+00:00,payment-api,http_5xx_rate,40.87,36.07,10.39,323.88,469.9,db_pool_exhaustion,INC-0408
2026-03-08T13:00:00+00:00,inventory-api,http_5xx_rate,96.52,63.07,30.32,335.02,2959.35,cascade_failure,INC-3421
2026-03-22T21:00:00+00:00,auth-service,http_5xx_rate,95.84,63.36,42.72,213.78,2937.57,cascade_failure,INC-3114
2026-03-24T06:00:00+00:00,auth-service,request_latency_p99,17.5,91.65,6.7,11.34,470.15,memory_leak_progressive,INC-1179
2026-03-23T19:00:00+00:00,notification-svc,cpu_percent,86.12,52.39,0.24,7.68,130.7,cpu_saturation_burst,INC-2265
2026-03-18T22:00:00+00:00,inventory-api,http_5xx_rate,24.12,46.1,24.74,32.12,1753.96,network_partition,INC-4408
2026-03-27T05:00:00+00:00,inventory-api,memory_percent,40.93,95.34,0.5,52.73,218.78,memory_leak_progressive,INC-1192
2026-03-14T22:00:00+00:00,inventory-api,request_latency_p99,32.95,52.75,8.49,395.18,314.53,db_pool_exhaustion,INC-0008
2026-03-16T22:00:00+00:00,inventory-api,request_latency_p99,43.86,62.98,0.06,8.78,75.63,normal_noisy,INC-5368
2026-03-23T03:00:00+00:00,inventory-api,request_latency_p99,94.48,23.65,2.45,17.67,149.87,cpu_saturation_burst,INC-2205
2026-03-19T05:00:00+00:00,order-service,request_latency_p99,11.05,30.46,43.82,58.93,69.18,network_partition,INC-4234
2026-03-17T04:00:00+00:00,order-service,request_latency_p99,17.97,56.93,11.77,358.11,472.84,db_pool_exhaustion,INC-0416
2026-03-16T01:00:00+00:00,notification-svc,cpu_percent,61.37,77.74,5.24,49.77,635.98,memory_leak_progressive,INC-1171
2026-03-13T10:00:00+00:00,notification-svc,request_latency_p99,81.4,75.63,0.93,58.37,595.48,memory_leak_progressive,INC-1311
2026-04-03T19:00:00+00:00,auth-service,http_5xx_rate,88.04,72.59,2.3,7.01,227.02,cpu_saturation_burst,INC-2090
2026-03-19T01:00:00+00:00,inventory-api,http_5xx_rate,52.81,55.24,13.69,359.48,862.53,db_pool_exhaustion,INC-0200
2026-03-30T03:00:00+00:00,auth-service,db_conn_pool_wait_ms,26.95,43.12,7.24,296.29,225.2,db_pool_exhaustion,INC-0284
2026-03-16T00:00:00+00:00,order-service,db_conn_pool_wait_ms,54.29,38.64,18.28,169.53,979.27,db_pool_exhaustion,INC-0232
2026-03-24T20:00:00+00:00,order-service,request_latency_p99,14.78,37.48,0.76,3.49,131.24,normal_noisy,INC-5231
2026-04-06T19:00:00+00:00,auth-service,cpu_percent,31.49,29.76,1.28,19.41,144.67,normal_noisy,INC-5362
2026-03-15T03:00:00+00:00,order-service,request_latency_p99,57.99,34.12,6.03,208.96,446.07,db_pool_exhaustion,INC-0097
2026-04-03T19:00:00+00:00,payment-api,memory_percent,68.99,73.81,39.5,280.43,1204.3,cascade_failure,INC-3088
2026-03-25T13:00:00+00:00,auth-service,memory_percent,22.86,31.33,0.1,12.08,491.96,normal_noisy,INC-5070
2026-03-23T14:00:00+00:00,inventory-api,db_conn_pool_wait_ms,94.75,81.71,32.78,198.95,2586.44,cascade_failure,INC-3107
2026-03-11T21:00:00+00:00,auth-service,cpu_percent,22.43,94.85,7.52,45.76,227.56,memory_leak_progressive,INC-1177
2026-04-03T11:00:00+00:00,notification-svc,request_latency_p99,79.75,80.27,56.83,184.09,1010.07,cascade_failure,INC-3361
2026-03-26T09:00:00+00:00,auth-service,http_5xx_rate,20.75,47.58,1.3,17.61,125.21,normal_noisy,INC-5282
2026-03-22T19:00:00+00:00,order-service,http_5xx_rate,32.04,19.09,0.76,5.08,108.68,normal_noisy,INC-5364
2026-03-14T04:00:00+00:00,payment-api,request_latency_p99,35.21,47.78,0.84,14.08,124.14,normal_noisy,INC-5088
2026-03-14T12:00:00+00:00,auth-service,cpu_percent,98.17,63.16,25.69,79.04,1522.1,cpu_saturation_burst,INC-2400
2026-03-29T02:00:00+00:00,notification-svc,cpu_percent,89.69,29.06,19.65,21.15,1614.79,cpu_saturation_burst,INC-2371
2026-03-29T18:00:00+00:00,auth-service,db_conn_pool_wait_ms,40.17,69.39,14.04,134.53,1013.16,db_pool_exhaustion,INC-0105
2026-03-23T19:00:00+00:00,order-service,request_latency_p99,20.2,58.12,37.86,32.32,1940.47,network_partition,INC-4088
2026-03-16T05:00:00+00:00,auth-service,cpu_percent,46.87,82.57,4.99,27.27,300.53,memory_leak_progressive,INC-1100
2026-03-09T17:00:00+00:00,notification-svc,http_5xx_rate,67.53,63.53,27.67,215.78,1061.69,cascade_failure,INC-3257
2026-03-22T01:00:00+00:00,inventory-api,http_5xx_rate,85.96,62.29,7.78,50.94,665.62,cpu_saturation_burst,INC-2324
2026-03-26T06:00:00+00:00,auth-service,memory_percent,22.72,78.73,6.99,58.18,531.85,memory_leak_progressive,INC-1143
2026-03-17T19:00:00+00:00,inventory-api,cpu_percent,77.8,95.2,3.67,39.76,798.69,memory_leak_progressive,INC-1201
2026-03-30T22:00:00+00:00,order-service,request_latency_p99,58.03,58.87,27.95,398.81,1184.19,db_pool_exhaustion,INC-0227
2026-03-12T20:00:00+00:00,order-service,cpu_percent,97.61,83.02,27.94,334.96,2156.37,cascade_failure,INC-3198
2026-03-31T01:00:00+00:00,payment-api,request_latency_p99,85.61,62.6,30.49,59.02,509.73,cpu_saturation_burst,INC-2011
2026-04-02T11:00:00+00:00,inventory-api,cpu_percent,90.15,86.66,37.39,303.89,2186.13,cascade_failure,INC-3073
2026-04-01T14:00:00+00:00,order-service,request_latency_p99,74.1,78.32,6.84,8.31,797.49,memory_leak_progressive,INC-1277
2026-04-03T15:00:00+00:00,payment-api,request_latency_p99,72.11,79.07,22.38,194.18,930.96,cascade_failure,INC-3231
2026-03-23T17:00:00+00:00,inventory-api,request_latency_p99,8.97,53.62,1.27,99.77,111.29,normal_noisy,INC-5327
